Accession,Title,Technology,Taxonomy,Data Rows,Samples Count,Series Count,Contact,Release Date
GPL7584,"NimbleGen HG18 Tiling Set Array 16 of 38","in situ oligonucleotide","Homo sapiens",383527,1,1,"Xiwei Wu","Nov 19, 2008"
GPL7585,"NimbleGen HG18 Tiling Set Array 17 of 38","in situ oligonucleotide","Homo sapiens",383527,1,1,"Xiwei Wu","Nov 19, 2008"
GPL7586,"NimbleGen HG18 Tiling Set Array 18 of 38","in situ oligonucleotide","Homo sapiens",383527,1,1,"Xiwei Wu","Nov 19, 2008"
GPL7587,"NimbleGen HG18 Tiling Set Array 19 of 38","in situ oligonucleotide","Homo sapiens",383527,4,2,"Xiwei Wu","Nov 19, 2008"
GPL7588,"NimbleGen HG18 Tiling Set Array 20 of 38","in situ oligonucleotide","Homo sapiens",383527,1,1,"Xiwei Wu","Nov 19, 2008"
GPL7589,"NimbleGen HG18 Tiling Set Array 21 of 38","in situ oligonucleotide","Homo sapiens",383527,1,1,"Xiwei Wu","Nov 19, 2008"
GPL7591,"NimbleGen HG18 Tiling Set Array 22 of 38","in situ oligonucleotide","Homo sapiens",383527,1,1,"Xiwei Wu","Nov 19, 2008"
GPL7592,"NimbleGen HG18 Tiling Set Array 23 of 38","in situ oligonucleotide","Homo sapiens",383527,1,1,"Xiwei Wu","Nov 19, 2008"
GPL7593,"NimbleGen HG18 Tiling Set Array 24 of 38","in situ oligonucleotide","Homo sapiens",383527,1,1,"Xiwei Wu","Nov 19, 2008"
GPL7594,"NimbleGen HG18 Tiling Set Array 25 of 38","in situ oligonucleotide","Homo sapiens",383527,1,1,"Xiwei Wu","Nov 19, 2008"
GPL7595,"NimbleGen HG18 Tiling Set Array 26 of 38","in situ oligonucleotide","Homo sapiens",383527,1,1,"Xiwei Wu","Nov 19, 2008"
GPL7596,"NimbleGen HG18 Tiling Set Array 27 of 38","in situ oligonucleotide","Homo sapiens",383527,1,1,"Xiwei Wu","Nov 19, 2008"
GPL7600,"NimbleGen HG18 Tiling Set Array 28 of 38","in situ oligonucleotide","Homo sapiens",383527,1,1,"Xiwei Wu","Nov 19, 2008"
GPL7601,"NimbleGen HG18 Tiling Set Array 29 of 38","in situ oligonucleotide","Homo sapiens",383527,1,1,"Xiwei Wu","Nov 19, 2008"
GPL7602,"NimbleGen HG18 Tiling Set Array 30 of 38","in situ oligonucleotide","Homo sapiens",383527,1,1,"Xiwei Wu","Nov 19, 2008"
GPL7603,"NimbleGen HG18 Tiling Set Array 31 of 38","in situ oligonucleotide","Homo sapiens",383527,1,1,"Xiwei Wu","Nov 19, 2008"
GPL7604,"NimbleGen HG18 Tiling Set Array 32 of 38","in situ oligonucleotide","Homo sapiens",383527,1,1,"Xiwei Wu","Nov 19, 2008"
GPL7605,"NimbleGen HG18 Tiling Set Array 33 of 38","in situ oligonucleotide","Homo sapiens",383527,1,1,"Xiwei Wu","Nov 19, 2008"
GPL7606,"NimbleGen HG18 Tiling Set Array 34 of 38","in situ oligonucleotide","Homo sapiens",383527,1,1,"Xiwei Wu","Nov 19, 2008"
GPL7607,"NimbleGen HG18 Tiling Set Array 35 of 38","in situ oligonucleotide","Homo sapiens",383527,1,1,"Xiwei Wu","Nov 19, 2008"
GPL7608,"NimbleGen HG18 Tiling Set Array 36 of 38","in situ oligonucleotide","Homo sapiens",383527,1,1,"Xiwei Wu","Nov 19, 2008"
GPL7609,"NimbleGen HG18 Tiling Set Array 37 of 38","in situ oligonucleotide","Homo sapiens",383527,1,1,"Xiwei Wu","Nov 19, 2008"
GPL7610,"NimbleGen HG18 Tiling Set Array 38 of 38","in situ oligonucleotide","Homo sapiens",383516,1,1,"Xiwei Wu","Nov 19, 2008"
GPL7625,"INSERM/UEVE Homo sapiens 5.7K CGH-Integragen","spotted DNA/cDNA","Homo sapiens",5708,0,0,"Anselme Louis Perrier","Nov 19, 2008"
GPL7626,"INSERM/UEVE Homo sapiens 5.1K CGH-Integragen 3","spotted DNA/cDNA","Homo sapiens",5152,2,1,"Anselme Louis Perrier","Nov 19, 2008"
GPL7629,"INSERM/UEVE Homo sapiens 5.5K CGH-Integragen5508","spotted DNA/cDNA","Homo sapiens",5508,8,1,"Anselme Louis Perrier","Nov 19, 2008"
GPL7630,"INSERM/UEVE Homo sapiens 5.9K CGH-Integragen5878","spotted DNA/cDNA","Homo sapiens",5878,1,1,"Anselme Louis Perrier","Nov 19, 2008"
GPL5830,"Human 387K miRNA Nucleosome Tiling Array HG18 Build 36 V1.0","in situ oligonucleotide","Homo sapiens",387011,6,1,"Jun S Song","Nov 16, 2008"
GPL7528,"WiCell HG18 WG CGH 391K v1","in situ oligonucleotide","Homo sapiens",390782,8,1,"Melodee Patterson","Nov 14, 2008"
GPL7110,"NCGR Human RefSeq 7 08","other","Homo sapiens",28554,20,1,"Stephen Kingsmore","Nov 12, 2008"
GPL7564,"Salk-Yeo-Solexa-ES,NP,NE cells","other","Homo sapiens",26243,3,1,"Gene Yeo","Nov 06, 2008"
GPL7513,"NimbleGen human (hg17) ENCODE tiling array","in situ oligonucleotide","Homo sapiens",385149,23,4,"NimbleGen Systems, Inc.","Nov 05, 2008"
GPL6245,"S&S serum biomarker chips, 120 antibodies","antibody","Homo sapiens",126,44,1,"Rork Kuick","Oct 31, 2008"
GPL6783,"MHP Human Chromosome 7 tiling-path CGH array","spotted DNA/cDNA","Homo sapiens",2065,44,1,"David T W Jones","Oct 30, 2008"
GPL7384,"Human_40K_partII_FCCC_v1.0","spotted DNA/cDNA","Homo sapiens",10368,69,1,"Julia Santucci Pereira","Oct 30, 2008"
GPL7392,"Human_40K_partI_FCCC_v1.0","spotted DNA/cDNA","Homo sapiens",15552,71,1,"Julia Santucci Pereira","Oct 30, 2008"
GPL7393,"Human_40K_partIII_FCCC_v1.0","spotted DNA/cDNA","Homo sapiens",15552,70,1,"Julia Santucci Pereira","Oct 30, 2008"
GPL7423,"Exiqon miRCURYTM LNA Array Version 8.1","in situ oligonucleotide","Homo sapiens",550,4,1,"Amar Singh","Oct 30, 2008"
GPL7026,"Human Promoter Array 1.0R - NCBI build_35","in situ oligonucleotide","Homo sapiens",5150820,2,2,"Daizo Koinuma","Oct 28, 2008"
GPL7504,"Agilent Axon scanner UNC custom 4X44K without Virus","in situ oligonucleotide","Homo sapiens",45220,213,8,"Charles Perou","Oct 28, 2008"
GPL7503,"Inserm Homo sapiens 1.1K myoARRAY","spotted DNA/cDNA","Homo sapiens",1146,0,0,"Olivier Boyer","Oct 22, 2008"
GPL7486,"SMD Homo sapiens 37.6K Print_843","spotted DNA/cDNA","Homo sapiens",37632,13,1,"Stanford Microarray Database (SMD)","Oct 21, 2008"
GPL7474,"University of Idaho_Fortunato_homo-HHV5_2240","spotted oligonucleotide","Homo sapiens;Human herpesvirus 5",2240,18,1,"Holger Hannemann","Oct 18, 2008"
GPL6174,"MPI_IEPE_HomoSapiens_44k_v1.0","in situ oligonucleotide","Homo sapiens",45220,0,0,"Reinhard Ullmann","Oct 17, 2008"
GPL7472,"Custom 4x2K miRNA microarray (#4166)","in situ oligonucleotide","Danio rerio;Gallus gallus;Homo sapiens;Mus musculus;Rattus norvegicus",1412,25,1,"Stephanie C Bannister","Oct 11, 2008"
GPL6647,"Micro-CRIBI Human Oligo Array V_0 (Operon V2.0)","spotted oligonucleotide","Homo sapiens",21888,66,1,"Gerolamo Lanfranchi","Oct 10, 2008"
GPL6926,"Superarray DNA damage signaling APHS-029B","RT-PCR","Homo sapiens",96,24,3,"H Rex Gaskins","Oct 10, 2008"
GPL6933,"Superarray Signal Transduction PathwayFinder PCR Array  APHS-014b","RT-PCR","Homo sapiens",96,12,2,"H Rex Gaskins","Oct 10, 2008"
GPL7260,"Agilent-011521 Human 1A Microarray G4110A (Probe Name version)","in situ oligonucleotide","Homo sapiens",17148,107,4,"Agilent Technologies","Oct 08, 2008"
GPL7263,"Agilent-011871 Human 1B Microarray G4111A (Probe Name version)","in situ oligonucleotide","Homo sapiens",19678,0,0,"Agilent Technologies","Oct 08, 2008"
GPL7264,"Agilent-012097 Human 1A Microarray (V2) G4110B (Probe Name version)","in situ oligonucleotide","Homo sapiens",20242,1131,19,"Agilent Technologies","Oct 08, 2008"
GPL7436,"Wurdinger/Krichevsky miRNA array IV","spotted DNA/cDNA","Homo sapiens;Mus musculus;Rattus norvegicus",435,70,3,"Thomas Wurdinger","Oct 08, 2008"
GPL6181,"Human 3K BAC/PAC array (Ensembl Ver39)","spotted DNA/cDNA","Homo sapiens",3157,52,1,"Tomohiko Harada","Oct 07, 2008"
GPL7347,"Human 3K BAC/PAC array (Ensembl Ver49)","spotted DNA/cDNA","Homo sapiens",3157,0,0,"Tomohiko Harada","Oct 07, 2008"
GPL7425,"UTHSCSA Agilent Whole Human Genome Microarray 4x44K","in situ oligonucleotide","Homo sapiens",45015,16,2,"Luiz Penalva","Oct 07, 2008"
GPL7430,"MCI Human HEEBOChip 42k oligo array","spotted oligonucleotide","Homo sapiens",41964,4,1,"Keith S Hoek","Oct 07, 2008"
GPL6802,"Low Density Microvascular Differentiation Array (LD-MDA) version 1.0","RT-PCR","Homo sapiens",192,29,2,"Jay Woo Shin","Oct 04, 2008"
GPL6803,"Low Density Microvascular Differentiation Array (LD-MDA) version 2.0","RT-PCR","Homo sapiens",96,43,2,"Jay Woo Shin","Oct 04, 2008"
GPL7422,"EBV regulated microRNAs human 3k array","in situ oligonucleotide","Homo sapiens",3968,8,1,"Erik K Flemington","Oct 04, 2008"
GPL7313,"CSHL Homo Sapiens 85k oligo array 4.0","in situ oligonucleotide","Homo sapiens",83011,943,3,"Vladimir Grubor","Oct 01, 2008"
GPL7314,"CSHL Homo Sapiens 385k oligo array 1.0","in situ oligonucleotide","Homo sapiens",357519,116,1,"Vladimir Grubor","Oct 01, 2008"
GPL7394,"UMCG_6KBAC_ARRAY","spotted DNA/cDNA","Homo sapiens",21168,81,3,"Daoud Sie","Oct 01, 2008"
GPL6432,"University of Minnesota nematode, fruit fly, zebrafish, mouse, rat, and human miRNA array 1K version 1","spotted oligonucleotide","Caenorhabditis elegans;Danio rerio;Drosophila melanogaster;Homo sapiens;Mus musculus;Rattus norvegicus",713,6,1,"Xiaoxiao Zhang","Sep 30, 2008"
GPL6741,"University of Minnesota multi-species miRNA 480","spotted oligonucleotide","Caenorhabditis elegans;Danio rerio;Drosophila melanogaster;Homo sapiens;Mus musculus;Rattus norvegicus",480,18,1,"Xiaoxiao Zhang","Sep 30, 2008"
GPL6071,"UHN Microarray Centre - Single Spot Human 19K4 (or 19K6, 19K7, 19K8 etc.)","spotted DNA/cDNA","Homo sapiens",18981,13,1,"Irene L Andrulis","Sep 30, 2008"
GPL7114,"Applied Biosystems TaqMan microRNA Assays","RT-PCR","Homo sapiens",87,48,1,"Enrico De Smaele","Sep 30, 2008"
GPL7363,"Illumina HumanWG-6_V2_0_R2","oligonucleotide beads","Homo sapiens",48702,154,17,"GEO admin","Sep 27, 2008"
GPL7372,"LC Sciences_miRNA_Human_v9(1).1","in situ oligonucleotide","Homo sapiens",523,18,2,"Raquel Malumbres","Sep 26, 2008"
GPL7373,"LC Sciences_miRNA_Human_v10(1).0","in situ oligonucleotide","Homo sapiens",763,8,1,"Raquel Malumbres","Sep 26, 2008"
GPL4381,"UGI Human 14112 V1.0","spotted DNA/cDNA","Homo sapiens",14112,48,2,"Mei Jiang","Sep 25, 2008"
GPL4453,"UGI Human 14112 V2.0","spotted DNA/cDNA","Homo sapiens",14112,18,1,"Mei Jiang","Sep 25, 2008"
GPL7327,"OSU-CCC (Ohio State University microRNA microarray v4)","spotted oligonucleotide","Homo sapiens;Mus musculus",1612,45,2,"Giang Huong Nguyen","Sep 25, 2008"
GPL7339,"ABI 1700 Genome Expression Human Microarray","spotted DNA/cDNA","Homo sapiens",16958,2,1,"Young Hyun Yoo","Sep 25, 2008"
GPL7341,"Agilent-015508 Human miRNA Microarray, pre-commercial version 6.0 (Unique miRNA version)","in situ oligonucleotide","Homo sapiens",470,82,3,"Hilde Johnsen","Sep 22, 2008"
GPL7274,"CapitalBio human/mouse/rat non-coding RNA microarray","spotted oligonucleotide","Homo sapiens;Mus musculus;Rattus norvegicus",2464,42,2,"Jian-Rong Yang","Sep 21, 2008"
GPL7168,"WIS_Exiqon_miRCURY™ LNA Array (v.8.1)","in situ oligonucleotide","Homo sapiens",447,12,1,"reut shalgi","Sep 20, 2008"
GPL6486,"DKFZ Division of Molecular Genome Analysis Human Operon 4.0 oligo Array 35k","spotted oligonucleotide","Homo sapiens",36486,152,1,"Alberto Calabro","Sep 17, 2008"
GPL6898,"UC multi-primate Nimblegen microarray 388K","spotted oligonucleotide","Homo sapiens;Macaca mulatta;Pan troglodytes",388678,108,1,"Ran Blekhman","Sep 17, 2008"
GPL7258,"Oligoarray Muenster-Hematology, Version 2","spotted oligonucleotide","Homo sapiens",33696,12,1,"Carsten Müller-Tidow","Sep 16, 2008"
GPL5909,"cDNA microarray chips (Human 19K version 8), Latner Thoracic Surgery Lab, University Health Network Microarray Centre","spotted DNA/cDNA","Homo sapiens",18746,26,1,"Masaki Anraku","Sep 15, 2008"
GPL6977,"Human 1A Microarray G4110A/G4110B","in situ oligonucleotide","Homo sapiens",17084,107,1,"Yoga Balagurunathan","Sep 15, 2008"
GPL7304,"Institut Cochin HG18 60mer expression array 47K","spotted oligonucleotide","Homo sapiens",47633,4,1,"Bruno Borghese","Sep 13, 2008"
GPL7162,"CEINGE_Exiqon_Human miRNA Microarray [208002V8.1]","spotted oligonucleotide","Homo sapiens",6720,20,1,"Rosanna Martinelli","Sep 10, 2008"
GPL7247,"SWEGENE_BAC_33K_Full","spotted DNA/cDNA","Homo sapiens",36288,91,4,"Åke Borg","Sep 09, 2008"
GPL7141,"Print_1182","spotted DNA/cDNA","Homo sapiens",43008,1,2,"Andre Gerber","Sep 08, 2008"
GPL7142,"Print_1186","spotted DNA/cDNA","Homo sapiens",43008,18,3,"Andre Gerber","Sep 08, 2008"
GPL7217,"VMSR Human 30k oligonucleotide microarray","spotted oligonucleotide","Homo sapiens",29134,2,1,"Arianne Theiss","Sep 05, 2008"
GPL6915,"MRC Homo sapiens 5.97K","spotted DNA/cDNA","Homo sapiens",5971,0,0,"Timothy William Gant","Sep 01, 2008"
GPL6916,"MRC Homo sapiens 6.06K","spotted DNA/cDNA","Homo sapiens",6059,0,0,"Timothy William Gant","Sep 01, 2008"
GPL6491,"University of Illinois at Chicago Human Expression 35K - Operon version 3.0","spotted oligonucleotide","Homo sapiens",35344,6,1,"Elizaveta V Benevolenskaya","Aug 29, 2008"
GPL6529,"University of Illinois at Chicago Human 19K proximal promoter (HuIG19K_v5) array","spotted DNA/cDNA","Homo sapiens",18106,1,1,"Elizaveta V Benevolenskaya","Aug 29, 2008"
GPL6530,"University of Illinois at Chicago Human 19K proximal promoter (HuIG19K_v4) array","spotted DNA/cDNA","Homo sapiens",18609,4,1,"Elizaveta V Benevolenskaya","Aug 29, 2008"
GPL7210,"PRHU06-S1-0002 (PC Human Operon v3 36K)","spotted oligonucleotide","Homo sapiens",36288,12,1,"Shawn Anderson","Aug 28, 2008"
GPL7031,"Agilent Whole Human Genome Oligo Microarray - custom annotation","in situ oligonucleotide","Homo sapiens",13792,7,6,"Siavash K Kurdistani","Aug 26, 2008"
GPL7032,"Human Promoter ChIP-on-chip Microarray - custom annotation","in situ oligonucleotide","Homo sapiens",220672,26,6,"Siavash K Kurdistani","Aug 26, 2008"
GPL7076,"OSU-CCC MicroRNA Microarray Version 3.0 (Merged replicated probes)","spotted oligonucleotide","Homo sapiens;Mus musculus",1300,10,2,"Almudena R. Ramiro","Aug 19, 2008"
GPL6737,"Fred Hutchinson Cancer Research Center human 4.3K BAC array","spotted DNA/cDNA","Homo sapiens",4342,143,2,"Ilona N Holcomb","Aug 17, 2008"
GPL7161,"ENCODE NimbleGen HG17 50mer 390K tiling array (catalog number C1980001)","in situ oligonucleotide","Homo sapiens",385149,1,1,"Pascal Preker","Aug 15, 2008"
GPL7152,"Ambion Human Mouse Rat miRNA microarray (probes_1564V1_Oct05)","spotted oligonucleotide","Homo sapiens;Mus musculus;Rattus norvegicus",1536,54,2,"Lars Bullinger","Aug 12, 2008"
GPL7080,"Operon Homo sapiens 34K","spotted oligonucleotide","Homo sapiens",30996,9,3,"Sailendra Nath Sarma","Aug 08, 2008"
GPL7009,"Jones Lab Human PC3/PrEC selected promoter arrays, 20bp resolution, 389K","in situ oligonucleotide","Homo sapiens",389307,17,1,"Amos Tanay","Aug 07, 2008"
GPL7144,"NuGO array (human) NuGO_Hs1a520180 [CDF: Hs_ENTREZG_10]","in situ oligonucleotide","Homo sapiens",16313,180,2,"Guido Hooiveld","Aug 07, 2008"
GPL5705,"Affymetrix GeneChip Human Genome U133A 2.0 Array [CDF: MBNI Version 9 (UniGene 199)]","in situ oligonucleotide","Homo sapiens",172953,6,1,"Xiaolei Yu","Aug 06, 2008"
GPL6931,"Human H1299 cells p73 ChIP-seq","other","Homo sapiens",4224,1,2,"Jennifer Pietenpol","Aug 06, 2008"
GPL5180,"OSU-CCC hsa-miRNA-chip version 3","spotted oligonucleotide","Homo sapiens;Mus musculus",11520,76,1,"Robert Scott Hudson","Aug 05, 2008"
GPL6575,"CiC Homo sapiens Bac array version 1","spotted DNA/cDNA","Homo sapiens",3032,13,1,"Olga Lopez","Aug 01, 2008"
GPL7022,"Sugden Lab Epstein-Barr virus (EBV) miRNA microarray","spotted oligonucleotide","Arabidopsis thaliana;Homo sapiens;Human herpesvirus 4",39,48,1,"Zachary Pratt","Aug 01, 2008"
GPL5797,"Ramaciotti centre-miRNA-1488-v8.1","spotted oligonucleotide","Homo sapiens;Mus musculus;Rattus norvegicus",3136,0,0,"Ruby CY Lin","Jul 31, 2008"
GPL6944,"Agilent Technologies Human Genome CNV microarray set G4423B (AMADID 018897)","in situ oligonucleotide","Homo sapiens",243504,30,3,"Peter Tsang","Jul 31, 2008"
GPL6945,"Agilent Technologies Human Genome CNV microarray set G4423B (AMADID 018898)","in situ oligonucleotide","Homo sapiens",243504,66,3,"Peter Tsang","Jul 31, 2008"
GPL7096,"UMCG_6.5KBAC_ARRAY","spotted DNA/cDNA","Homo sapiens",6241,34,1,"Mirjam Boelens","Jul 30, 2008"
GPL7091,"Agilent Human oligo 22k A","spotted oligonucleotide","Homo sapiens",16391,16,1,"christophe desterke","Jul 29, 2008"
GPL7085,"Flibotte human 380k oligotest","in situ oligonucleotide","Homo sapiens",380170,1,1,"Stephane Flibotte","Jul 26, 2008"
GPL7012,"UMDNJ Human SNP Array","spotted oligonucleotide","Homo sapiens",320,249,1,"Minjie Luo","Jul 25, 2008"
GPL7088,"CCDTM Hs_CCDTM36k - version 1","spotted oligonucleotide","Homo sapiens",35788,240,7,"Francesco Maria Marincola","Jul 24, 2008"
GPL7089,"CCDTM miRNA850-version 4","spotted oligonucleotide","Homo sapiens;Human herpesvirus 8;Macacine herpesvirus 4;Mus musculus;Rattus norvegicus;Simian virus 40",1712,21,2,"Francesco Maria Marincola","Jul 24, 2008"
GPL5022,"Customized multiple signature arrays for breast cancer","in situ oligonucleotide","Homo sapiens",1005,99,1,"Kun Yu","Jul 22, 2008"
GPL6955,"Agilent-016436 Human miRNA Microarray 1.0 (Feature Number version)","in situ oligonucleotide","Homo sapiens",12033,482,23,"Robert Ach","Jul 21, 2008"
GPL6968,"Agilent Human miRNA Microarray, pre-commercial version 6.0","in situ oligonucleotide","Homo sapiens",10993,42,2,"Robert Ach","Jul 21, 2008"
GPL7047,"Nimblegen custom chromosome X tiling array","spotted oligonucleotide","Homo sapiens",350168,6,1,"Annette Molinaro","Jul 21, 2008"
GPL6735,"Print_1126","spotted DNA/cDNA","Homo sapiens",41472,17,1,"Kevin Kwei","Jul 18, 2008"
GPL6736,"Print_1257","spotted DNA/cDNA","Homo sapiens",41472,17,1,"Kevin Kwei","Jul 18, 2008"
GPL7057,"Nimblegen WiCell HG18 WG CGH array","in situ oligonucleotide","Homo sapiens",390934,1,2,"Melodee Patterson","Jul 18, 2008"
GPL6762,"Print_1046","spotted DNA/cDNA","Homo sapiens;Monkeypox virus;Vaccinia virus;Variola virus",42624,124,1,"Kate Rubins","Jul 17, 2008"
GPL6763,"Print_1110","spotted DNA/cDNA","Homo sapiens;Monkeypox virus;Vaccinia virus;Variola virus",41088,68,1,"Kate Rubins","Jul 17, 2008"
GPL6764,"Print_1256","spotted DNA/cDNA","Homo sapiens;Monkeypox virus;Vaccinia virus;Variola virus",42624,73,1,"Kate Rubins","Jul 17, 2008"
GPL7052,"Human 1.7K Array (H1.7K)","spotted DNA/cDNA","Homo sapiens",1457,12,1,"baoqing guo","Jul 16, 2008"
GPL5981,"Whole Human Genome Oligo Microarray G4112A","in situ oligonucleotide","Homo sapiens",28495,75,1,"Michael Whitfield","Jul 15, 2008"
GPL6826,"Rosetta/Merck DT_Phase2_1_of_17 microarray","in situ oligonucleotide","Homo sapiens",23097,49,2,"Amit V Kulkarni","Jul 15, 2008"
GPL6827,"Rosetta/Merck DT_Phase2_2_of_17 microarray","in situ oligonucleotide","Homo sapiens",23107,49,2,"Amit V Kulkarni","Jul 15, 2008"
GPL6828,"Rosetta/Merck DT_Phase2_3_of_17 microarray","in situ oligonucleotide","Homo sapiens",23107,49,2,"Amit V Kulkarni","Jul 15, 2008"
GPL6829,"Rosetta/Merck DT_Phase2_4_of_17 microarray","in situ oligonucleotide","Homo sapiens",23107,49,2,"Amit V Kulkarni","Jul 15, 2008"
GPL6830,"Rosetta/Merck DT_Phase2_5_of_17 microarray","in situ oligonucleotide","Homo sapiens",23107,48,2,"Amit V Kulkarni","Jul 15, 2008"
GPL6831,"Rosetta/Merck DT_Phase2_6_of_17 microarray","in situ oligonucleotide","Homo sapiens",23107,48,2,"Amit V Kulkarni","Jul 15, 2008"
GPL6832,"Rosetta/Merck DT_Phase2_7_of_17 microarray","in situ oligonucleotide","Homo sapiens",23107,48,2,"Amit V Kulkarni","Jul 15, 2008"
GPL6833,"Rosetta/Merck DT_Phase2_8_of_17 microarray","in situ oligonucleotide","Homo sapiens",23107,48,2,"Amit V Kulkarni","Jul 15, 2008"
GPL6834,"Rosetta/Merck DT_Phase2_9_of_17 microarray","in situ oligonucleotide","Homo sapiens",23107,48,2,"Amit V Kulkarni","Jul 15, 2008"
GPL6835,"Rosetta/Merck DT_Phase2_10_of_17 microarray","in situ oligonucleotide","Homo sapiens",23107,48,2,"Amit V Kulkarni","Jul 15, 2008"
GPL6836,"Rosetta/Merck DT_Phase2_11_of_17 microarray","in situ oligonucleotide","Homo sapiens",23107,48,2,"Amit V Kulkarni","Jul 15, 2008"
GPL6837,"Rosetta/Merck DT_Phase2_12_of_17 microarray","in situ oligonucleotide","Homo sapiens",23107,47,2,"Amit V Kulkarni","Jul 15, 2008"
GPL6838,"Rosetta/Merck DT_Phase2_13_of_17 microarray","in situ oligonucleotide","Homo sapiens",23107,48,2,"Amit V Kulkarni","Jul 15, 2008"
GPL6839,"Rosetta/Merck DT_Phase2_14_of_17 microarray","in situ oligonucleotide","Homo sapiens",23107,48,2,"Amit V Kulkarni","Jul 15, 2008"
GPL6840,"Rosetta/Merck DT_Phase2_15_of_17 microarray","in situ oligonucleotide","Homo sapiens",23107,47,2,"Amit V Kulkarni","Jul 15, 2008"
GPL6841,"Rosetta/Merck DT_Phase2_16_of_17 microarray","in situ oligonucleotide","Homo sapiens",23107,46,2,"Amit V Kulkarni","Jul 15, 2008"
GPL6842,"Rosetta/Merck DT_Phase2_17_of_17 microarray","in situ oligonucleotide","Homo sapiens",13312,45,2,"Amit V Kulkarni","Jul 15, 2008"
GPL7046,"Eppendorf Custom Human ABC DualChip","spotted DNA/cDNA","Homo sapiens",36,6,1,"jean-pierre gillet","Jul 12, 2008"
GPL7025,"UHN Human 19K cDNA Array SS-H19Kv8 with Unigene Human Build 211","spotted DNA/cDNA","Homo sapiens",18981,77,3,"Dong-Yu Wang","Jul 10, 2008"
GPL7020,"NuGO array (human) NuGO_Hs1a520180","in situ oligonucleotide","Homo sapiens",23941,238,10,"Guido Hooiveld","Jul 08, 2008"
GPL7003,"MPIMG-Human-Solexa sequencing HEK PolIIa ChIP","other","Homo sapiens",12814371,0,0,"Marc Sultan","Jul 03, 2008"
GPL7004,"MPIMG-Human-Solexa sequencing-HEK and B cell RNA","other","Homo sapiens",12004594,0,0,"Marc Sultan","Jul 03, 2008"
GPL6011,"CNIO Human Oncochip 1.0 , 1.2 and 2.0","spotted DNA/cDNA","Homo sapiens",6132,200,1,"Mohit Aggarwal","Jul 01, 2008"
GPL6704,"National University of Singapore NimbleGen 385K Promoter Array version 1","in situ oligonucleotide","Homo sapiens",359384,1,2,"Wah Heng Lee","Jul 01, 2008"
GPL6076,"Agilent- Whole Human Genome Oligo Microarray G4112A condensed","in situ oligonucleotide","Homo sapiens",41059,39,1,"Liliana Beatriz Endo-Munoz","Jun 30, 2008"
GPL6991,"Print_1223","spotted DNA/cDNA","Homo sapiens",41472,6,1,"Stanford Microarray Database (SMD)","Jun 24, 2008"
GPL5831,"DASL Custom Prostate Panel by Probe","oligonucleotide beads","Homo sapiens",1536,0,0,"Robert B. Jenkins","Jun 23, 2008"
GPL6979,"Illumina HumanHap300v1 Genotyping BeadChip (HumanHap300_(v1.0.0))","oligonucleotide beads","Homo sapiens",317503,80,2,"Illumina Inc.","Jun 23, 2008"
GPL6980,"Illumina HumanHap300-Duov2 Genotyping BeadChip (HumanHap300v2_A)","oligonucleotide beads","Homo sapiens",318237,312,7,"Illumina Inc.","Jun 23, 2008"
GPL6981,"Illumina HumanHap550v3 Genotyping BeadChip (HumanHap550v3_B)","oligonucleotide beads","Homo sapiens",561466,6,1,"Illumina Inc.","Jun 23, 2008"
GPL6982,"Illumina HumanHap550-Duov3 Genotyping BeadChip (HumanHap550-2v3_B)","oligonucleotide beads","Homo sapiens",561466,322,12,"Illumina Inc.","Jun 23, 2008"
GPL6983,"Illumina Human1Mv1 DNA Analysis BeadChip (Human1Mv1_C)","oligonucleotide beads","Homo sapiens",1072820,287,11,"Illumina Inc.","Jun 23, 2008"
GPL6984,"Illumina Human1M-Duov3 DNA Analysis BeadChip (Human1M-Duov3_B)","oligonucleotide beads","Homo sapiens",1199187,762,24,"Illumina Inc.","Jun 23, 2008"
GPL6985,"Illumina HumanCNV370-QuadV3 DNA Analysis BeadChip (HumanCNV370-QuadV3_C)","oligonucleotide beads","Homo sapiens",373397,639,19,"Illumina Inc.","Jun 23, 2008"
GPL6986,"Illumina HumanCNV370-Duov1 DNA Analysis BeadChip (HumanCNV370v1)","oligonucleotide beads","Homo sapiens",370404,717,18,"Illumina Inc.","Jun 23, 2008"
GPL6987,"Illumina HumanHap650Yv3 Genotyping BeadChip (HumanHap650Yv3_A)","oligonucleotide beads","Homo sapiens",660918,754,10,"Illumina Inc.","Jun 23, 2008"
GPL6988,"Illumina HumanExon510-Sv1 DNA Analysis BeadChip (HumanExon510Sv1_D)","oligonucleotide beads","Homo sapiens",511354,422,4,"Illumina Inc.","Jun 23, 2008"
GPL6978,"TIGR_HUMAN_40k_cDNAarray_1","spotted DNA/cDNA","Homo sapiens",39936,20,1,"Norman H Lee","Jun 21, 2008"
GPL6557,"Print_1225","spotted DNA/cDNA","Homo sapiens",41472,16,1,"Stanford Microarray Database (SMD)","Jun 20, 2008"
GPL5873,"DASL Custom Prostate Panel by Gene","oligonucleotide beads","Homo sapiens",526,596,1,"Robert B. Jenkins","Jun 10, 2008"
GPL5936,"HEEBO Human oligo array","spotted oligonucleotide","Homo sapiens",50400,191,9,"Seung Joon Baek","Jun 10, 2008"
GPL6513,"Homo sapiens microRNA 0.34K version 3","in situ oligonucleotide","Homo sapiens",340,35,1,"Jun Lu","Jun 10, 2008"
